timestamp,j0,j1,j2,j3,j4,j5,d0,d1,d2,d3,d4,d5
0.06200432777404785,-0.06981317007977318,0.08726646259971647,-0.3490658503988659,0.15707963267948966,0.0,0.0,-0.06981317007977318,0.08726646259971647,-0.3490658503988659,0.15707963267948966,0.0,0.0
0.26268815994262695,-0.06981317007977318,0.08726646259971647,-0.33161255787892263,0.13962634015954636,0.0,0.0,0.0,0.0,0.017453292519943264,-0.017453292519943292,0.0,0.0
0.3602473735809326,-0.06981317007977318,0.08726646259971647,-0.29670597283903605,0.13962634015954636,0.0,0.0,0.0,0.0,0.034906585039886584,0.0,0.0,0.0
0.4422450065612793,-0.06981317007977318,0.08726646259971647,-0.29670597283903605,0.13962634015954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5281164646148682,-0.06981317007977318,0.08726646259971647,-0.29670597283903605,0.13962634015954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.611431360244751,-0.06981317007977318,0.08726646259971647,-0.2792526803190927,0.13962634015954636,0.0,0.0,0.0,0.0,0.01745329251994332,0.0,0.0,0.0
0.7121930122375488,-0.06981317007977318,0.08726646259971647,-0.2792526803190927,0.13962634015954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7962667942047119,-0.06981317007977318,0.08726646259971647,-0.29670597283903605,0.13962634015954636,0.0,0.0,0.0,0.0,-0.01745329251994332,0.0,0.0,0.0
0.8804218769073486,-0.06981317007977318,0.08726646259971647,-0.29670597283903605,0.13962634015954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9647343158721924,-0.06981317007977318,0.08726646259971647,-0.29670597283903605,0.13962634015954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.046736240386963,-0.06981317007977318,0.10471975511965978,-0.29670597283903605,0.13962634015954636,0.0,0.0,0.0,0.017453292519943306,0.0,0.0,0.0,0.0
1.1310687065124512,-0.06981317007977318,0.10471975511965978,-0.29670597283903605,0.13962634015954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2135212421417236,-0.06981317007977318,0.10471975511965978,-0.29670597283903605,0.13962634015954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2977521419525146,-0.06981317007977318,0.10471975511965978,-0.29670597283903605,0.13962634015954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3800418376922607,-0.06981317007977318,0.10471975511965978,-0.29670597283903605,0.13962634015954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4643447399139404,-0.06981317007977318,0.10471975511965978,-0.29670597283903605,0.15707963267948966,0.0,0.0,0.0,0.0,0.0,0.017453292519943292,0.0,0.0
1.5474555492401123,-0.06981317007977318,0.10471975511965978,-0.29670597283903605,0.15707963267948966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6311454772949219,-0.06981317007977318,0.10471975511965978,-0.29670597283903605,0.13962634015954636,0.0,0.0,0.0,0.0,0.0,-0.017453292519943292,0.0,0.0
1.713075876235962,-0.06981317007977318,0.10471975511965978,-0.29670597283903605,0.13962634015954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7986562252044678,-0.06981317007977318,0.10471975511965978,-0.29670597283903605,0.13962634015954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8809819221496582,-0.06981317007977318,0.12217304763960307,-0.3141592653589793,0.13962634015954636,0.0,0.0,0.0,0.017453292519943292,-0.017453292519943264,0.0,0.0,0.0
1.9654784202575684,-0.06981317007977318,0.12217304763960307,-0.3141592653589793,0.13962634015954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.047567844390869,-0.06981317007977318,0.12217304763960307,-0.33161255787892263,0.13962634015954636,0.0,0.0,0.0,0.0,-0.01745329251994332,0.0,0.0,0.0
2.1321544647216797,-0.06981317007977318,0.12217304763960307,-0.33161255787892263,0.13962634015954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2146763801574707,-0.06981317007977318,0.12217304763960307,-0.33161255787892263,0.13962634015954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.29886531829834,-0.06981317007977318,0.13962634015954636,-0.33161255787892263,0.13962634015954636,0.0,0.0,0.0,0.017453292519943292,0.0,0.0,0.0,0.0
2.3814711570739746,-0.06981317007977318,0.13962634015954636,-0.33161255787892263,0.13962634015954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4657275676727295,-0.06981317007977318,0.15707963267948966,-0.33161255787892263,0.13962634015954636,0.0,0.0,0.0,0.017453292519943292,0.0,0.0,0.0,0.0
2.547745943069458,-0.06981317007977318,0.15707963267948966,-0.33161255787892263,0.13962634015954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.632601261138916,-0.06981317007977318,0.15707963267948966,-0.33161255787892263,0.13962634015954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7140846252441406,-0.06981317007977318,0.13962634015954636,-0.33161255787892263,0.13962634015954636,0.0,0.0,0.0,-0.017453292519943292,0.0,0.0,0.0,0.0
2.798797845840454,-0.06981317007977318,0.13962634015954636,-0.33161255787892263,0.13962634015954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.881056308746338,-0.06981317007977318,0.17453292519943295,-0.33161255787892263,0.13962634015954636,0.0,0.0,0.0,0.034906585039886584,0.0,0.0,0.0,0.0
2.9656288623809814,-0.06981317007977318,0.17453292519943295,-0.33161255787892263,0.13962634015954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.047727108001709,-0.06981317007977318,0.17453292519943295,-0.33161255787892263,0.13962634015954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1322152614593506,-0.06981317007977318,0.22689280275926285,-0.3665191429188092,0.10471975511965978,0.0,0.0,0.0,0.052359877559829904,-0.034906585039886584,-0.034906585039886584,0.0,0.0
3.215064287185669,-0.06981317007977318,0.22689280275926285,-0.3665191429188092,0.10471975511965978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.298977851867676,-0.06981317007977318,0.2617993877991494,-0.20943951023931956,0.05235987755982989,0.0,0.0,0.0,0.034906585039886556,0.15707963267948966,-0.05235987755982989,0.0,0.0
3.383328914642334,-0.06981317007977318,0.2617993877991494,-0.20943951023931956,0.05235987755982989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
