timestamp,j0,j1,j2,j3,j4,j5,d0,d1,d2,d3,d4,d5
0.05818605422973633,0.13962634015954636,0.22689280275926285,-0.17453292519943295,-0.10471975511965978,0.0,0.0,0.13962634015954636,0.22689280275926285,-0.17453292519943295,-0.10471975511965978,0.0,0.0
0.2992675304412842,0.13962634015954636,0.22689280275926285,-0.17453292519943295,-0.10471975511965978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41495513916015625,0.13962634015954636,0.22689280275926285,-0.17453292519943295,-0.10471975511965978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5119814872741699,0.13962634015954636,0.22689280275926285,-0.17453292519943295,-0.10471975511965978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6213493347167969,0.13962634015954636,0.22689280275926285,-0.17453292519943295,-0.10471975511965978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7111606597900391,0.13962634015954636,0.22689280275926285,-0.17453292519943295,-0.10471975511965978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.796222448348999,0.13962634015954636,0.22689280275926285,-0.17453292519943295,-0.10471975511965978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8982741832733154,0.13962634015954636,0.22689280275926285,-0.19198621771937624,-0.10471975511965978,0.0,0.0,0.0,0.0,-0.017453292519943292,0.0,0.0,0.0
1.0189611911773682,0.13962634015954636,0.22689280275926285,-0.19198621771937624,-0.10471975511965978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1167333126068115,0.13962634015954636,0.22689280275926285,-0.17453292519943295,-0.10471975511965978,0.0,0.0,0.0,0.0,0.017453292519943292,0.0,0.0,0.0
1.2119317054748535,0.13962634015954636,0.22689280275926285,-0.17453292519943295,-0.10471975511965978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2947325706481934,0.13962634015954636,0.22689280275926285,-0.19198621771937624,-0.10471975511965978,0.0,0.0,0.0,0.0,-0.017453292519943292,0.0,0.0,0.0
1.3778767585754395,0.13962634015954636,0.22689280275926285,-0.19198621771937624,-0.10471975511965978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4635121822357178,0.13962634015954636,0.22689280275926285,-0.19198621771937624,-0.10471975511965978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
